galaxyID,FOV,view,pixel,uband_intTotal,gband_intTotal,rband_intTotal,massband_intTotal
1474,15,projection_zx,750,16436233000.0,12103754000.0,9427129000.0,25673846.0
20157,19,projection_xy,950,3238293500.0,2403102000.0,2100851700.0,8308135.5
20157,19,projection_yz,950,3238277000.0,2403091500.0,2100844400.0,8308137.0
20157,19,projection_zx,950,3238264300.0,2403084800.0,2100841300.0,8308137.0
919,13,projection_xy,650,279760040000.0,118244170000.0,73751270000.0,111980980.0
919,13,projection_yz,650,276404080000.0,117397900000.0,73429900000.0,111980980.0
919,13,projection_zx,650,276838350000.0,117542470000.0,73507030000.0,111980984.0
1069,12,projection_xy,600,25425064000.0,19032078000.0,14858352000.0,33859652.0
1069,12,projection_yz,600,25247844000.0,18944805000.0,14817696000.0,33859656.0
1069,12,projection_zx,600,25416442000.0,19025582000.0,14854328000.0,33859660.0
361,22,projection_xy,1100,1817232300000.0,1150374900000.0,894601200000.0,1880727600.0
361,22,projection_yz,1100,1133070000000.0,853639600000.0,726222000000.0,1880727200.0
361,22,projection_zx,1100,1756635900000.0,1109076500000.0,868558500000.0,1880727700.0
1465,17,projection_xy,850,13861913000.0,10813138000.0,9218989000.0,35162080.0
1465,17,projection_yz,850,13877055000.0,10821572000.0,9223483000.0,35162084.0
1465,17,projection_zx,850,13859184000.0,10811583000.0,9217933000.0,35162084.0
1578,27,projection_xy,1350,36748263000.0,28715352000.0,24897077000.0,102000380.0
1578,27,projection_yz,1350,36798410000.0,28744544000.0,24914102000.0,102000380.0
1578,27,projection_zx,1350,36778754000.0,28735410000.0,24910133000.0,102000360.0
358,17,projection_xy,850,335077770000.0,327376200000.0,361202580000.0,2979923500.0
358,17,projection_yz,850,342173060000.0,330791850000.0,361960280000.0,2979922400.0
358,17,projection_zx,850,493660900000.0,437632100000.0,455773520000.0,2979923500.0
2174,50,projection_xy,2500,3766682000.0,2914243300.0,2496287700.0,10149246.0
2174,50,projection_yz,2500,3766677500.0,2914238200.0,2496287200.0,10149253.0
2174,50,projection_zx,2500,3766815700.0,2914316000.0,2496337700.0,10149251.0
459,19,projection_xy,950,318815960000.0,249047530000.0,238914440000.0,1148482700.0
459,19,projection_yz,950,416614650000.0,312487300000.0,285732300000.0,1148482800.0
459,19,projection_zx,950,409459030000.0,310625080000.0,285235450000.0,1148483000.0
241,26,projection_xy,1300,3295112900000.0,2005191800000.0,1614602000000.0,3945250800.0
241,26,projection_yz,1300,1826419100000.0,1378645700000.0,1250796600000.0,3945248800.0
241,26,projection_zx,1300,2948812000000.0,1880063900000.0,1552591500000.0,3945248800.0
220,23,projection_xy,1150,1777812100000.0,1313269400000.0,1199472100000.0,5299175400.0
220,23,projection_yz,1150,1171317500000.0,938135060000.0,913540600000.0,5299177000.0
220,23,projection_zx,1150,1662390100000.0,1161022000000.0,1059191700000.0,5299174000.0
226,29,projection_xy,1450,3769953200000.0,2433411400000.0,1862537000000.0,3303401200.0
226,29,projection_yz,1450,5133607000000.0,3069105700000.0,2194691900000.0,3303401700.0
226,29,projection_zx,1450,4003159000000.0,2564521000000.0,1939123100000.0,3303401700.0
410,24,projection_xy,1200,1380055600000.0,891299760000.0,754581200000.0,2067784400.0
410,24,projection_yz,1200,1891466600000.0,1088055100000.0,863975800000.0,2067784800.0
410,24,projection_zx,1200,1128072600000.0,718363030000.0,628115000000.0,2067784100.0
3142,40,projection_xy,2000,19452598000.0,14793326000.0,13111474000.0,54708720.0
3142,40,projection_yz,2000,19449469000.0,14791504000.0,13110341000.0,54708736.0
3142,40,projection_zx,2000,19451066000.0,14792448000.0,13110928000.0,54708770.0
599,26,projection_xy,1300,899418300000.0,427770050000.0,280687670000.0,361570270.0
599,26,projection_yz,1300,895566800000.0,426492560000.0,280107650000.0,361570100.0
599,26,projection_zx,1300,811358800000.0,401734100000.0,270011920000.0,361570080.0
631,29,projection_xy,1450,736419640000.0,431179630000.0,333147200000.0,799352000.0
631,29,projection_yz,1450,870522100000.0,473081020000.0,352135100000.0,799351940.0
631,29,projection_zx,1450,861173200000.0,471982200000.0,352034420000.0,799351900.0
637,23,projection_xy,1150,493778830000.0,315945120000.0,256312560000.0,752204300.0
637,23,projection_yz,1150,631750260000.0,352944260000.0,271360260000.0,752204540.0
637,23,projection_zx,1150,529947000000.0,327604200000.0,261685530000.0,752204540.0
229,30,projection_xy,1500,3492288700000.0,2507362500000.0,2090829700000.0,4377340400.0
229,30,projection_yz,1500,5095091600000.0,3349521600000.0,2596908600000.0,4377341000.0
229,30,projection_zx,1500,3218357600000.0,2357481200000.0,1976955300000.0,4377340400.0
864,16,projection_xy,800,91482090000.0,66726203000.0,53096804000.0,154027230.0
864,16,projection_yz,800,92839410000.0,67413537000.0,53444923000.0,154027250.0
864,16,projection_zx,800,91058120000.0,66510365000.0,52993016000.0,154027230.0
496,33,projection_xy,1650,998141000000.0,664599500000.0,481497060000.0,761505900.0
496,33,projection_yz,1650,928916100000.0,634092800000.0,467150540000.0,761505500.0
496,33,projection_zx,1650,975648850000.0,653713000000.0,476411720000.0,761505700.0
3484,22,projection_xy,1100,12902554000.0,9952463000.0,8974591000.0,44869850.0
3484,22,projection_yz,1100,12904053000.0,9953289000.0,8975102000.0,44869856.0
3484,22,projection_zx,1100,12903321000.0,9952878000.0,8974840000.0,44869844.0
839,23,projection_xy,1150,163591010000.0,127586750000.0,101809960000.0,248483730.0
839,23,projection_yz,1150,165681040000.0,128663410000.0,102332330000.0,248483740.0
839,23,projection_zx,1150,164105040000.0,127852040000.0,101945770000.0,248483730.0
1167,18,projection_xy,900,54362790000.0,42350346000.0,34997750000.0,90627656.0
1167,18,projection_yz,900,54435897000.0,42403975000.0,35030740000.0,90627624.0
1167,18,projection_zx,900,54639976000.0,42498753000.0,35079692000.0,90627640.0
931,18,projection_xy,900,64526045000.0,43112980000.0,36556075000.0,130244600.0
931,18,projection_yz,900,64172163000.0,43081170000.0,36563540000.0,130244584.0
931,18,projection_zx,900,64058057000.0,42938552000.0,36469506000.0,130244580.0
200,20,projection_xy,1000,309565550000.0,407117070000.0,515456760000.0,12554804000.0
200,20,projection_yz,1000,330884700000.0,435882950000.0,551678600000.0,12554808000.0
200,20,projection_zx,1000,368201830000.0,485149930000.0,611899870000.0,12554810000.0
2234,15,projection_xy,750,9329880000.0,7572427300.0,6979170300.0,38222016.0
2234,15,projection_yz,750,9319072000.0,7565853700.0,6974896000.0,38222030.0
2234,15,projection_zx,750,9331609000.0,7573437000.0,6979815000.0,38222020.0
2042,12,projection_xy,600,6012146700.0,4565988400.0,3956762400.0,15443804.0
2042,12,projection_yz,600,6012569600.0,4566213600.0,3956899800.0,15443804.0
2042,12,projection_zx,600,6011370500.0,4565556700.0,3956494800.0,15443801.0
1697,12,projection_xy,600,2445964800.0,1863764000.0,1632820500.0,8236629.0
1697,12,projection_yz,600,2446020400.0,1863790000.0,1632834600.0,8236628.5
1697,12,projection_zx,600,2446091800.0,1863832800.0,1632861800.0,8236626.0
629,17,projection_xy,850,506681820000.0,300661370000.0,214201090000.0,378301060.0
629,17,projection_yz,850,485652800000.0,294536200000.0,211567530000.0,378301060.0
629,17,projection_zx,850,518099760000.0,305449170000.0,216317180000.0,378300930.0
1472,13,projection_xy,650,3885228800.0,2976685300.0,2523232300.0,9899881.0
1472,13,projection_yz,650,3885673200.0,2976947700.0,2523394800.0,9899882.0
1472,13,projection_zx,650,3885434600.0,2976788200.0,2523319000.0,9899881.0
1367,13,projection_xy,650,8874229000.0,6970597400.0,6312796700.0,27577874.0
1367,13,projection_yz,650,8875273000.0,6971154400.0,6313137700.0,27577876.0
1367,13,projection_zx,650,8868079000.0,6967129600.0,6310641000.0,27577872.0
430,27,projection_xy,1350,987209700000.0,711438600000.0,587579600000.0,1667599200.0
430,27,projection_yz,1350,1131165300000.0,792235100000.0,633033300000.0,1667598600.0
430,27,projection_zx,1350,1276449900000.0,872925300000.0,678624300000.0,1667599600.0
642,31,projection_xy,1550,1400390500000.0,711893100000.0,496067970000.0,987967100.0
642,31,projection_yz,1550,1382947500000.0,708229460000.0,494621850000.0,987967100.0
642,31,projection_zx,1550,1212267000000.0,665071450000.0,477440400000.0,987967100.0
146,28,projection_xy,1400,1985085600000.0,1620647500000.0,1543203700000.0,7387997000.0
146,28,projection_yz,1400,1523073700000.0,1290713300000.0,1266819400000.0,7387995000.0
146,28,projection_zx,1400,1617558800000.0,1366680300000.0,1338525000000.0,7387992600.0
510,23,projection_xy,1150,573612100000.0,465455300000.0,436273150000.0,1620461200.0
510,23,projection_yz,1150,442224600000.0,383630570000.0,381714660000.0,1620461300.0
510,23,projection_zx,1150,806286500000.0,566034760000.0,498505700000.0,1620460900.0
730,19,projection_xy,950,488912750000.0,248355670000.0,174396820000.0,263868700.0
730,19,projection_yz,950,483618520000.0,247194520000.0,173904820000.0,263868670.0
730,19,projection_zx,950,485593150000.0,248059360000.0,174390740000.0,263868670.0
123,21,projection_xy,1050,435967300000.0,519609160000.0,615204700000.0,15069936000.0
123,21,projection_yz,1050,459534660000.0,552147500000.0,658585750000.0,15069939000.0
123,21,projection_zx,1050,427762220000.0,510365860000.0,605532200000.0,15069936000.0
863,26,projection_xy,1300,260411080000.0,98185870000.0,57918943000.0,87439830.0
863,26,projection_yz,1300,263806390000.0,98960190000.0,58179445000.0,87439870.0
863,26,projection_zx,1300,263720900000.0,98930160000.0,58162940000.0,87439880.0
894,24,projection_xy,1200,264397830000.0,200539390000.0,162374880000.0,345907740.0
894,24,projection_yz,1200,261403930000.0,198874090000.0,161496940000.0,345907650.0
894,24,projection_zx,1200,264500250000.0,200380280000.0,162292830000.0,345907650.0
1677,9,projection_xy,450,12494246000.0,6176694000.0,4384402400.0,9810438.0
1677,9,projection_yz,450,12487005000.0,6174835000.0,4383648000.0,9810436.0
1677,9,projection_zx,450,12489554000.0,6175160300.0,4383714300.0,9810438.0
768,18,projection_xy,900,328903200000.0,185451600000.0,132258020000.0,208114320.0
768,18,projection_yz,900,333193970000.0,187293070000.0,133185680000.0,208114370.0
768,18,projection_zx,900,332628160000.0,186946880000.0,132959990000.0,208114340.0
1044,15,projection_xy,750,16919894000.0,13944941000.0,12796877000.0,62868796.0
1044,15,projection_yz,750,16902302000.0,13934595000.0,12790922000.0,62868790.0
1044,15,projection_zx,750,16927099000.0,13949416000.0,12799733000.0,62868804.0
423,20,projection_xy,1000,1238854300000.0,863363500000.0,675101800000.0,1260674600.0
423,20,projection_yz,1000,1842699000000.0,1038069660000.0,752305000000.0,1260674700.0
423,20,projection_zx,1000,2364660000000.0,1262657500000.0,863652150000.0,1260675000.0
559,21,projection_xy,1050,1002294940000.0,593722300000.0,439862430000.0,705840300.0
559,21,projection_yz,1050,927276860000.0,565797900000.0,426632900000.0,705840300.0
559,21,projection_zx,1050,989090100000.0,587602850000.0,436666040000.0,705840300.0
427,21,projection_xy,1050,1054316950000.0,777879160000.0,630075360000.0,1388051600.0
427,21,projection_yz,1050,1095535100000.0,794871500000.0,638624700000.0,1388051600.0
427,21,projection_zx,1050,1080295750000.0,801366740000.0,647088100000.0,1388051300.0
1615,10,projection_xy,500,6966635000.0,5281251300.0,4214879500.0,13160741.0
1615,10,projection_yz,500,6968912000.0,5282465300.0,4215496400.0,13160741.0
1615,10,projection_zx,500,6972066000.0,5284188700.0,4216369200.0,13160742.0
5320,24,projection_xy,1200,17940648000.0,13700038000.0,12038657000.0,44487176.0
5320,24,projection_yz,1200,17943038000.0,13701375000.0,12039483000.0,44487188.0
5320,24,projection_zx,1200,17945580000.0,13702782000.0,12040324000.0,44487184.0
308,23,projection_xy,1150,1964925500000.0,1298849500000.0,1096072700000.0,2806156000.0
308,23,projection_yz,1150,2535917600000.0,1621739200000.0,1292217400000.0,2806156000.0
308,23,projection_zx,1150,3116584100000.0,1817947000000.0,1392279700000.0,2806156800.0
1858,15,projection_xy,750,1596017900.0,1197648400.0,1046227200.0,5666687.5
1858,15,projection_yz,750,1596008000.0,1197643500.0,1046224450.0,5666688.5
1858,15,projection_zx,750,1595934100.0,1197602600.0,1046199230.0,5666688.0
1037,18,projection_xy,900,70592680000.0,48003666000.0,36612555000.0,92796904.0
1037,18,projection_yz,900,70631070000.0,48034690000.0,36628610000.0,92796930.0
1037,18,projection_zx,900,70656614000.0,48063345000.0,36647092000.0,92796920.0
1396,11,projection_xy,550,6658566000.0,5107514400.0,4278764800.0,14789964.0
1396,11,projection_yz,550,6656900600.0,5106554000.0,4278203600.0,14789961.0
1396,11,projection_zx,550,6656523300.0,5106257000.0,4277953500.0,14789962.0
953,18,projection_xy,900,104649930000.0,64194380000.0,43625644000.0,62091024.0
953,18,projection_yz,900,104287355000.0,64054686000.0,43566860000.0,62091036.0
953,18,projection_zx,900,104605530000.0,64173162000.0,43618034000.0,62091024.0
597,28,projection_xy,1400,1101114500000.0,606718100000.0,444669920000.0,930947400.0
597,28,projection_yz,1400,1012376340000.0,575884700000.0,430500840000.0,930947650.0
597,28,projection_zx,1400,1107833300000.0,611625000000.0,447533940000.0,930947260.0
132,20,projection_xy,1000,459081100000.0,449080160000.0,504184670000.0,9602530000.0
132,20,projection_yz,1000,549610400000.0,549106700000.0,614696900000.0,9602529000.0
132,20,projection_zx,1000,503887630000.0,493044200000.0,554819200000.0,9602529000.0
721,19,projection_xy,950,464015950000.0,256257920000.0,198777860000.0,552387400.0
721,19,projection_yz,950,450772140000.0,256000250000.0,199259570000.0,552387100.0
721,19,projection_zx,950,539336050000.0,282941000000.0,211005650000.0,552387100.0
139,16,projection_xy,800,229898930000.0,293408400000.0,369225140000.0,11773688000.0
139,16,projection_yz,800,213261370000.0,270460750000.0,339434730000.0,11773691000.0
139,16,projection_zx,800,201941660000.0,255281090000.0,320151800000.0,11773690000.0
638,18,projection_xy,900,87959650000.0,67090928000.0,53100786000.0,117170550.0
638,18,projection_yz,900,86857695000.0,66542430000.0,52830826000.0,117170570.0
638,18,projection_zx,900,87853990000.0,67016032000.0,53046680000.0,117170550.0
57,39,projection_xy,1950,4550773000000.0,2735105400000.0,2211018000000.0,15479292000.0
57,39,projection_yz,1950,2832285800000.0,1789341700000.0,1509815900000.0,15479292000.0
57,39,projection_zx,1950,3007452000000.0,1876988800000.0,1558100200000.0,15479294000.0
335,29,projection_xy,1450,1603668100000.0,1135927900000.0,1025080400000.0,2918484700.0
335,29,projection_yz,1450,2159723300000.0,1357717800000.0,1154427300000.0,2918485500.0
335,29,projection_zx,1450,1625996700000.0,1098714050000.0,982822200000.0,2918484700.0
1718,10,projection_xy,500,4484144600.0,2473864400.0,1797995500.0,6514618.0
1718,10,projection_yz,500,4484987400.0,2474078000.0,1798060700.0,6514618.0
1718,10,projection_zx,500,4483105000.0,2473599200.0,1797906300.0,6514618.0
928,25,projection_xy,1250,159008030000.0,86003440000.0,64103600000.0,169813380.0
928,25,projection_yz,1250,159009440000.0,85957660000.0,64067480000.0,169813360.0
928,25,projection_zx,1250,159995890000.0,86302020000.0,64230973000.0,169813390.0
1901,39,projection_xy,1950,46766522000.0,38550080000.0,35127940000.0,127878220.0
1901,39,projection_yz,1950,46757240000.0,38543794000.0,35123690000.0,127878230.0
1901,39,projection_zx,1950,46740030000.0,38533513000.0,35117070000.0,127878296.0
240,31,projection_xy,1550,3185298400000.0,1877102800000.0,1476779000000.0,3494004200.0
240,31,projection_yz,1550,3153529000000.0,1931020600000.0,1526395700000.0,3494004000.0
240,31,projection_zx,1550,3730156300000.0,2120437900000.0,1619285500000.0,3494005800.0
208,24,projection_xy,1200,1946136200000.0,1402649300000.0,1191164000000.0,3403555300.0
208,24,projection_yz,1200,1604927600000.0,1205717800000.0,1056952000000.0,3403557000.0
208,24,projection_zx,1200,2304929700000.0,1607199100000.0,1314894500000.0,3403555800.0
876,13,projection_xy,650,41986007000.0,30000310000.0,20480713000.0,27880066.0
876,13,projection_yz,650,42066555000.0,30041129000.0,20498799000.0,27880066.0
876,13,projection_zx,650,42010120000.0,30013380000.0,20486791000.0,27880068.0
8710,15,projection_xy,750,3885278500.0,2923332900.0,2584749300.0,12335944.0
8710,15,projection_yz,750,3885139700.0,2923257900.0,2584703700.0,12335942.0
8710,15,projection_zx,750,3885290000.0,2923338800.0,2584753000.0,12335942.0
1372,9,projection_xy,450,5087320600.0,3847138000.0,3129414100.0,9045302.0
1372,9,projection_yz,450,5088435700.0,3847731000.0,3129727700.0,9045303.0
1372,9,projection_zx,450,5087248400.0,3847081000.0,3129351200.0,9045302.0
1190,17,projection_xy,850,6660104000.0,4772073000.0,3556529000.0,8185329.5
1190,17,projection_yz,850,6660137500.0,4772084000.0,3556529200.0,8185329.5
1190,17,projection_zx,850,6660269000.0,4772154400.0,3556564000.0,8185327.5
527,26,projection_xy,1300,710540000000.0,576420050000.0,458937100000.0,999058560.0
527,26,projection_yz,1300,701152900000.0,569396400000.0,454212100000.0,999058500.0
527,26,projection_zx,1300,769255740000.0,607862000000.0,474390530000.0,999058800.0
1195,14,projection_xy,700,22236950000.0,15950899000.0,12616196000.0,30991980.0
1195,14,projection_yz,700,22227515000.0,15948731000.0,12615529000.0,30991978.0
1195,14,projection_zx,700,22250635000.0,15959138000.0,12620781000.0,30991984.0
15529,22,projection_xy,1100,5246605300.0,3879993900.0,3361122000.0,12858572.0
15529,22,projection_yz,1100,5246524400.0,3879950300.0,3361096400.0,12858575.0
15529,22,projection_zx,1100,5246627300.0,3880006000.0,3361128000.0,12858576.0
