galaxyID,FOV,view,band,pixel,Ie_1D,reff_1D,n_1D,Ie_2D,reff_2D,n_2D,x0_2D,y0_2D,ellip_2D,theta_2D
55,25,projection_zx,mockmass,1250,957772.9059628069,3.929133564230224,1.0861798795412791,789740.9565172647,4.294099833799435,1.2037417770961598,0.4289773718782547,-0.014956229949381469,0.6605782054856444,3.0660765969770125
56,33,projection_xy,band_g,1650,6763967.655380692,12.920024276249972,0.18535356630679625,8294968.443255387,14.347243751180756,0.17164062600740265,-0.029506136130688407,0.11996660629746797,0.5049108983092474,0.37868532651152265
56,33,projection_xy,mockmass,1650,1840613.236724196,1.6458805766235434,0.8579435820857849,1165367.948881523,2.0210916290750007,1.183302838104365,-0.009108921430758726,0.06099111030153274,0.34942800887879066,0.4293464559511406
56,33,projection_yz,band_g,1650,8219423.355689257,12.670528061703315,0.17766390498015447,9805122.107210847,14.889148259578926,0.1550540049384175,-0.5599070758711191,0.13802299791931733,0.6379366197912558,2.069036062505159
56,33,projection_yz,mockmass,1650,1930315.8865851543,1.7413686968406663,0.7931965511855814,1132785.0510684086,2.239871445048463,1.1957583280020323,-0.0821232228309247,0.02110918200845237,0.4432647249408944,2.028992078866718
56,33,projection_zx,band_g,1650,3356701.0460182982,19.580032205755128,0.4397041975092921,6725738.8865253385,14.066246670314314,0.21827377387340366,0.08583656700095113,-0.6139944761857898,0.2542246596089851,2.3779369006754774
56,33,projection_zx,mockmass,1650,1331357.389549754,1.7660693932347418,0.8368525579481707,823728.7644117345,2.207231352875025,1.1884076665980758,-0.011994500045629162,0.012671076498301041,0.23892249510110486,2.4744089298223035
58,32,projection_xy,band_g,1600,5208542.7780799605,7.95319397988504,0.16575535464526586,5467433.793310739,12.551240773720222,0.17137296103384184,-2.357190518822751,-0.9689881139372992,0.14925808984207178,1.1069375630487848
58,32,projection_xy,mockmass,1600,204707.96200371961,3.79574864008446,0.9580588463608792,140428.96275639432,4.7105207591953535,1.2193444407428038,-1.9617040497421283,-0.4478717625077137,0.0711297622918142,2.3242990287485625
58,32,projection_yz,band_g,1600,5816914.12821384,11.446111515729038,0.17770445224918768,6892701.970995582,13.435961100223956,0.12919347544998558,-0.019461579865621387,-0.22659446370346176,0.5993927033305011,3.0334413076656297
58,32,projection_yz,mockmass,1600,370747.8221329807,3.8387667142210953,0.952734347877608,270089.90216808737,4.540236894318144,1.1761527359379969,0.4382985318775599,-0.7589502008131191,0.4687289174355455,3.119839752329753
58,32,projection_zx,band_g,1600,850175.4997585716,99.99999930126438,2.701501146490267,5823985.757477021,24.28361376451426,1.2192332233932337,2.708458017172748,6.225614049567171,0.9298858064670088,1.1913501944256346
58,32,projection_zx,mockmass,1600,558591.157522299,4.4114903039086535,0.9147199955042032,446038.7630675917,4.92249958586088,1.0729923739434002,0.7722585681643671,2.0016965208736317,0.7158485424182006,1.1835783119339922
59,54,projection_xy,band_g,2700,1652750.2665843754,14.664120690286206,1.098412420454408,1842039.5326323938,13.71993565371535,0.9894680119028366,-0.07157422932281128,0.10263788825204803,0.287312983918286,2.7896395040086546
59,54,projection_xy,mockmass,2700,5001379.201953841,1.1450299425656263,0.8472902500819269,2535200.40818712,1.5662765051780403,1.3536716226330576,-0.49953779513571395,-0.006258852851517849,0.5632264753983875,2.979148715488721
59,54,projection_yz,band_g,2700,2101791.640112746,11.250625617253606,0.9989449876686,1736400.352011363,12.459975851362266,1.1443063408360534,0.6739014229491255,1.319542718848052,0.11325586307667405,1.6346341387755814
59,54,projection_yz,mockmass,2700,3408034.4750472656,1.3426176762748685,1.2340468458445593,1696862.1432953982,1.9022932537223975,1.6969576323092004,0.006348587367499723,-0.14499223761351152,0.544812677658883,1.4333305813156767
59,54,projection_zx,band_g,2700,3363571.813225975,9.858967468377413,0.38133870440829015,2637283.0804565977,11.098670623047443,0.5900407633693368,-0.28490191224270783,-0.3068193676130421,0.14266838139849403,1.7012766060117563
59,54,projection_zx,mockmass,2700,2023850.335488011,1.3291217783638445,1.0215364360507144,881353.8685325375,2.0519545669086425,1.6248526248029591,0.151297429421519,0.4758182187586429,0.18092224885858385,0.7940197766697459
60,28,projection_xy,band_g,1400,3850052.47391648,5.972562203274872,0.16769457379959207,3568493.4070078586,8.93565156246753,0.22817813305135384,0.2511757337557225,-0.9322651765695884,0.09944245784298174,3.0595218458279727
60,28,projection_xy,mockmass,1400,1268824.7851564502,1.4767529804883601,0.8699167040861455,641148.3877286093,2.0742034180853124,1.3771221078648133,0.2383809144790296,-0.17804094376306756,0.03512662444939574,2.400352044276751
60,28,projection_yz,band_g,1400,80188.32688958551,100.0,3.938033911512765,1283206.8984600431,17.247612570737385,1.334025676541052,2.1419230949962884,-0.27334180767641714,0.6686890651837719,2.6616576049594727
60,28,projection_yz,mockmass,1400,2078287.5865328712,1.7651116511567275,0.9578635278918186,1151463.4878816279,2.370182096897392,1.3890462415995355,0.19163719613848915,-0.09116281623390192,0.5777370813635297,2.6695841765157593
60,28,projection_zx,band_g,1400,3868738.045767145,8.75727500369358,0.20583965605272392,3465818.220397365,10.042634540529024,0.32164050183032433,0.7701280719024803,-0.2031438173057292,0.4612004171009373,1.489942781974662
60,28,projection_zx,mockmass,1400,1683179.819803117,1.5435652281657375,0.9032014065774601,931440.6861163124,2.0569885152616805,1.3308803511457556,0.09935681323604843,-0.2400972488501645,0.3073642002701601,1.4996605183680352
61,32,projection_xy,band_g,1600,2989739.8084341064,7.403395263525895,0.1646298621658638,3043344.400666608,13.12556079834719,0.16452551505293803,-0.1089579816709292,0.21258585830342352,0.6315643347564435,0.058823941662545565
61,32,projection_xy,mockmass,1600,869667.3491684344,3.477519522584489,0.9576304323378154,618179.0351004044,4.127755305757,1.2086085698740852,0.16610924186701415,0.3273940383516634,0.5341469415411781,0.035387142668664495
61,32,projection_yz,band_g,1600,2635924.8282243637,13.677091970464303,0.3473313187187756,931923.114615556,22.38264968721434,1.1070085608957487,-0.7563445632426821,-1.2163189880102008,0.7182106775863479,1.2939964261461654
61,32,projection_yz,mockmass,1600,1108871.5489634252,4.142258207966153,0.9617464572825666,868054.1925396876,4.657843739758538,1.1370331405318708,-0.3247504354934991,-0.7735175515740113,0.7332925003125705,1.282636967384395
61,32,projection_zx,band_g,1600,3023713.1451748814,5.267438954632726,0.1637896110206526,2786433.753810514,11.964654533844259,0.15540809790182128,0.8224749998582223,0.09361524704766667,0.07064970222227568,1.1958476287130324
61,32,projection_zx,mockmass,1600,333114.6840456748,3.915089015470164,1.1503946995497254,234177.76530053464,4.751805216402375,1.3931492184744696,0.7459824383128568,-0.1986606858889424,0.10326941064975237,0.436239319321551
62,36,projection_xy,band_g,1800,4615050.745646746,12.132029329265716,0.8938659557066309,4629663.817680485,12.019215022651649,0.8775235455963963,0.0938964092372412,-1.6005026379276328,0.5628149042161416,2.021253150552308
62,36,projection_xy,mockmass,1800,368999.4861284083,3.3104797806219173,1.7920930589826902,143122.52305076225,6.0644432845375995,2.4293420193265094,0.23704089928535854,-0.6098542508740515,0.4601069019945082,2.026335576004524
62,36,projection_yz,band_g,1800,7521688.766618242,6.399012128953174,0.17089235742090902,7286833.740989909,8.693763186806137,0.2272766211322348,1.4060688669086858,0.712841964909558,0.08059144694983231,1.0261323652617909
62,36,projection_yz,mockmass,1800,109018.67028007789,4.722253617697118,2.8400328304581746,52747.04950417856,7.973514566191536,3.026064308953536,0.6013046496496659,0.002268419615336635,0.11151259504946001,0.9276540060960804
62,36,projection_zx,band_g,1800,96126.73763809797,99.99999999942855,5.8788819980022335,677802.8674839785,31.59529391657947,3.4836589393506268,-1.5833492235766953,-3.123433774613789,0.5140469427595485,0.3184033120037633
62,36,projection_zx,mockmass,1800,211185.76917111425,3.1669394006906875,2.415344324638053,89157.384937546,5.630906382012283,2.791948035070692,-0.0029996721721321736,-0.2032409085077004,6.503211339280841e-30,1.9286547862846817
63,13,projection_xy,band_g,650,3556214.281068293,7.218513494013267,0.2436111815670885,3360422.878336798,7.6804708964309985,0.2495262314700274,0.4615726707620516,-0.8038100517106119,0.2616396241056073,0.9883732306930924
63,13,projection_xy,mockmass,650,128804.67033648306,5.131282613496911,1.278962643827006,119892.78551720502,5.318943549093556,1.279499764817564,0.5512384248353535,0.15489133815384687,0.4698215192890809,1.114914362388376
63,13,projection_yz,band_g,650,3561684.6062857136,7.122745081508724,0.3010166114886141,3337655.1434757486,7.445417753721754,0.3178081739219688,0.9493569985679624,0.11591210722503842,0.3344393704692288,0.06155548136797506
63,13,projection_yz,mockmass,650,199347.0664762673,3.9571934782544393,1.2190979409633498,146502.06737014692,4.737919116005916,1.4051291871971998,-0.3021993301556655,0.5473171685564746,0.4766007160975572,0.07736580707651441
63,13,projection_zx,band_g,650,3709880.120012194,4.683276567206289,0.16604053703351349,3411852.227736544,7.535914810110117,0.20750699932817654,-0.0943263484435132,-0.11780397794897784,0.4162760319998722,1.0843454984791272
63,13,projection_zx,mockmass,650,409885.4372704605,2.5948330822721792,0.907589197974952,283165.760059715,3.1287878859138663,1.1638855422669023,-0.5183782210397727,-0.4060271167223636,0.3903087869271703,1.1160363383604128
