lum_V,mag_U,lum_U,pixel,mag_V,sim,lum_J,mag_J,FOV,view
2325985466.7776003,-16.603069953821787,1503931242.9056,1250,-18.60651749210531,153,8411188455.0144005,-20.242143408932705,25,projection_zx
29810953.4208,-12.615081955661818,38197310.2592,900,-13.875939664903026,1770,34753786.6752,-14.282505327534686,18,projection_xy
29820456.140800003,-12.615831017548487,38223672.115200005,900,-13.876285705599056,1770,34756172.185600005,-14.282579850237667,18,projection_yz
29823146.393600002,-12.615940563517501,38227528.9088,900,-13.876383650885483,1770,34757384.6016,-14.28261772382686,18,projection_zx
213487570.1248,-14.752216294534897,273455408.7424,1400,-16.01343148548273,1105,293919496.6016,-16.600570987856372,28,projection_xy
213006444.1344,-14.749082744741635,272667325.2352,1400,-16.010981856128254,1105,293737647.30880004,-16.599899030170327,28,projection_yz
214213342.00320002,-14.762692287595065,276106680.7296,1400,-16.017116292032267,1105,294144311.296,-16.601401134046924,28,projection_zx
1922838.3232,-9.483933527443293,2135863.0912,550,-10.899856923162574,13514,2433673.4208,-11.39565574753261,11,projection_xy
1922818.2528000001,-9.48391395510899,2135824.5888,550,-10.899845590294184,13514,2433666.048,-11.395652458295876,11,projection_yz
1922803.9168,-9.483900420841694,2135797.9648,550,-10.899837495315765,13514,2433660.9280000003,-11.395650174097836,11,projection_zx
8877211.648,-11.131610010516173,9741907.558400001,900,-12.560691435828588,3919,11274609.4592,-13.060253768248185,18,projection_xy
8875923.046400001,-11.131343656065344,9739517.952,900,-12.560533820687695,3919,11274147.4304,-13.060209274319021,18,projection_yz
8875634.688000001,-11.131284386280338,9738986.2912,900,-12.560498547033458,3919,11274043.392,-13.060199255044441,18,projection_zx
3832082.432,-10.257774436515682,4356219.699200001,650,-11.648587106560164,6278,4719033.1392,-12.114632567918274,13,projection_xy
3832237.2608000003,-10.257848651920554,4356517.4784,650,-11.648630973006362,6278,4719084.7488,-12.114644441982978,13,projection_yz
3832072.6016,-10.25776912792918,4356198.4,650,-11.648584321329142,6278,4719029.8624,-12.114631814005023,13,projection_zx
62862937.2928,-13.166300676369648,63462952.14080001,750,-14.685986674294252,1395,92696274.5344,-15.347655700472764,15,projection_xy
63198861.7216,-13.175795203232745,64020355.4816,750,-14.691773140623692,1395,92840453.7344,-15.349343135735676,15,projection_yz
63122341.888000004,-13.174763630095839,63959557.734400004,750,-14.690457757908685,1395,92797311.3856,-15.348838483992388,15,projection_zx
6911132.467200001,-11.215335319034967,10522868.1216,350,-12.288873043167122,1429,5896838.758400001,-12.356548131766665,7,projection_xy
6911080.857600001,-11.215331769020391,10522833.715200001,350,-12.288864935288895,1429,5896815.4112,-12.356543833031097,7,projection_yz
6910935.859200001,-11.215288576246618,10522415.104,350,-12.288842155687952,1429,5896785.5104,-12.35653832760806,7,projection_zx
26017510.1952,-11.955000750570214,20796981.248,1150,-13.728164333540175,8544,45491195.084800005,-14.574818365482038,23,projection_xy
26017626.5216,-11.954998355587026,20796935.3728,1150,-13.728169187944026,8544,45491319.6032,-14.574821337352741,23,projection_yz
26010168.524800003,-11.954493238237852,20787262.2592,1150,-13.727857915202637,8544,45487521.792,-14.57473069163649,23,projection_zx
6891583.897600001,-10.712863312479694,6624381.3376,850,-12.285797618968552,17795,10349554.0736,-12.96730409488163,17,projection_xy
6891636.326400001,-10.712888554362117,6624535.347200001,850,-12.285805878844748,17795,10349565.5424,-12.96730529803342,17,projection_yz
6890858.0864,-10.712683917091042,6623286.8864,850,-12.285683264850565,17795,10349228.032,-12.967269890437372,17,projection_zx
377511293.7472,-15.130188810345711,387324995.17440003,1100,-16.632324871626405,788,598037600.6656001,-17.37182122605891,22,projection_xy
381779889.3568,-15.159172341271702,397803808.35840005,1100,-16.64453261939373,788,599589283.4304,-17.374634655051036,22,projection_yz
373442687.7952,-15.110956208658415,380524376.8832,1100,-16.62055990035743,788,596259635.2,-17.368588525111548,22,projection_zx
2522688.512,-9.650937984273533,2491008.4096,500,-11.194659073706834,35974,3916707.0208,-11.912302716201388,10,projection_xy
2525544.4480000003,-9.65318503510778,2496169.1648,500,-11.195887540566048,35974,3917747.8144,-11.912591192508579,10,projection_yz
2524569.1904,-9.652482946754347,2494555.5456000003,500,-11.195468194557517,35974,3917351.7312000003,-11.91248141933513,10,projection_zx
647914114.2528,-15.541040702446633,565478739.1488,1050,-17.21879360195215,601,1327114485.76,-18.237270974058507,21,projection_xy
715897333.3504001,-15.69651734331132,652539697.5616001,1050,-17.327126861787836,601,1373665597.8496,-18.2747025547267,21,projection_yz
732004719.0016,-15.733444079737726,675114804.8384,1050,-17.351284702064525,601,1383044585.8816001,-18.282090452244052,21,projection_zx
52918308.044800006,-13.042614111467582,56629880.422400005,650,-14.499014875138155,1461,74635306.5984,-15.112360803048407,13,projection_xy
53130064.6912,-13.051949280758482,57118883.84,650,-14.503350861768233,1461,74705784.01280001,-15.11338556971911,13,projection_yz
52993510.6048,-13.045615981514597,56786668.7488,650,-14.500556726781259,1461,74659758.08,-15.112716445870596,13,projection_zx
2548553.1136000003,-9.83009745448852,2937913.344,500,-11.205734222536979,4126,3036032.0,-11.635765861858165,10,projection_xy
2548484.9152,-9.830046895093947,2937776.5376,500,-11.205705168222856,4126,3036010.0864,-11.635758025157244,10,projection_yz
2548561.5104,-9.830105552855414,2937935.2576,500,-11.205737799741115,4126,3036033.024,-11.635766228057754,10,projection_zx
940986859.5200001,-15.305530896686609,455210591.8464,900,-17.623958896831162,253,4197071821.2096,-19.487366002542743,18,projection_xy
609225696.8704001,-14.849106116430384,298980212.736,900,-17.1519455334987,253,2658194266.5216002,-18.99146679234009,18,projection_yz
612380599.9104,-14.8558542524094,300844240.0768,900,-17.157553559714007,253,2656619305.3696003,-18.99082331073129,18,projection_zx
3050498.048,-10.09502475001553,3749815.5008,400,-11.400926878563517,1419,3566536.7040000004,-11.810616744495174,8,projection_xy
3050616.4224,-10.095079777713245,3750005.5552000003,400,-11.40096900967659,1419,3566580.9408,-11.81063021111601,8,projection_yz
3050432.3072,-10.094973396221484,3749638.1440000003,400,-11.4009034797825,1419,3566518.6816000002,-11.810611258046208,8,projection_zx
1861811.2000000002,-9.432887711214862,2037769.6256000001,500,-10.86483909634552,13377,2409376.768,-11.384761796040843,10,projection_xy
1861792.3584,-9.432867414946749,2037731.5328000002,500,-10.864828108598324,13377,2409370.0096,-11.384758750502282,10,projection_yz
1861773.1072000002,-9.432848646017078,2037696.3072000002,500,-10.864816881872208,13377,2409362.6368,-11.384755428086835,10,projection_zx
3017017.344,-9.98789915641468,3397501.5424,500,-11.388944517053186,3427,3695478.784,-11.849176783267428,10,projection_xy
3016853.504,-9.987799278579928,3397189.0176000004,500,-11.388885554233362,3427,3695419.8016000004,-11.849159454027586,10,projection_yz
3017013.4528,-9.987896603950084,3397493.5552000003,500,-11.388943116723336,3427,3695477.5552000003,-11.849176422244419,10,projection_zx
93926450.7904,-13.414154224111169,79737330.07360001,1150,-15.12196977977771,1906,157190940.2624,-15.921068779394755,23,projection_xy
93972050.73920001,-13.415048897555867,79803062.6816,1150,-15.122496761269488,1906,157212173.9264,-15.921215432889959,23,projection_yz
93703392.4608,-13.410075872207088,79438374.50240001,1150,-15.119388286193164,1906,157078952.3456,-15.920294990089626,23,projection_zx
831325103.7184,-15.504603502623294,546816235.9296,1350,-17.489427237979637,501,2245588208.8448,-18.808325298087286,27,projection_xy
1022489106.8416001,-15.829043917828312,737254729.3184,1350,-17.714146724794336,501,2467491427.1232,-18.910639131156056,27,projection_yz
848700165.3248,-15.5606476709901,575783305.2160001,1350,-17.511885716940522,501,2272425882.4192,-18.821224317874414,27,projection_zx
2485099.1104,-9.789516187129703,2830130.5856000003,550,-11.17835928472719,11441,3015516.9792,-11.628404445391752,11,projection_xy
2485106.8928,-9.789523336828726,2830149.2224000003,550,-11.178362684841161,11441,3015519.2320000003,-11.628405256511577,11,projection_yz
2485151.9488,-9.789556727656795,2830236.2624000004,550,-11.178382369502263,11441,3015534.1824000003,-11.628410639382345,11,projection_zx
200145371.136,-13.901193605459106,124875558.0928,650,-15.943363876018637,1456,474493694.7712,-17.120576114383155,13,projection_xy
199925668.24960002,-13.901505928031938,124911484.928,650,-15.942171390792016,1456,474001493.1968,-17.119449274470597,13,projection_yz
192960331.77600002,-13.849027580608418,119017557.19680001,650,-15.903670092966614,1456,467887928.11520004,-17.105354600474637,13,projection_zx
675949733.4784,-15.283745121904659,446167619.9936,1650,-17.264786002854688,636,1487168706.9696,-18.360900596069424,33,projection_xy
660857788.8256,-15.25530313125289,434631553.8432,1650,-17.240270032325608,636,1472528384.0,-18.350159187163584,33,projection_yz
671472261.5296,-15.277659822936702,443673948.9792,1650,-17.257570191754386,636,1481749037.056,-18.35693663419066,33,projection_zx
1683791.9744000002,-9.356064388788326,1898566.2464,450,-10.755721087934639,2783,2100017.1520000002,-11.23555710467829,9,projection_xy
1683795.8656000001,-9.356066731172064,1898570.3424000002,450,-10.755723597040216,2783,2100018.5856,-11.235557845867898,9,projection_yz
1683793.9200000002,-9.356066965410157,1898570.752,450,-10.755722342488152,2783,2100017.3568,-11.23555721056255,9,projection_zx
406751962.7264,-14.785737289778265,282029745.76640004,1400,-16.713324143107602,1969,855454200.6272,-17.760491908020327,28,projection_xy
393837884.2112,-14.727555342349536,267314266.11200002,1400,-16.678293724099763,1969,847403129.2416,-17.75022515851412,28,projection_yz
409519102.36160004,-14.798628639552852,285398348.5952,1400,-16.720685411497154,1969,857097686.2208,-17.762575806759354,28,projection_zx
2443120.4352,-9.744790621674866,2715915.4688,500,-11.159862190820387,3681,3088057.9584000004,-11.654213607055205,10,projection_xy
2443133.5424,-9.74480061007327,2715940.4544,500,-11.159868015716782,3681,3088062.2592,-11.654215119180648,10,projection_yz
2443276.0832,-9.744908593530269,2716210.5856000003,500,-11.159931359447299,3681,3088111.2064,-11.654232328459972,10,projection_zx
5479012184.883201,-18.03472479324733,5621988039.0656,1300,-19.53675566567961,31,23719421621.0432,-21.367760237252078,26,projection_xy
4582279217.152,-17.622483941159537,3845860936.9088,1300,-19.342703872529444,31,22049586990.2848,-21.288501147829354,26,projection_yz
4406666225.2544,-17.59539620210084,3751098607.2064004,1300,-19.30027539231757,31,18182223953.920002,-21.07911750687441,26,projection_zx
77204003.2256,-13.598243071499844,94470720.7168,1200,-14.909099550506188,1348,96542615.14240001,-15.391797646982816,24,projection_xy
77176235.6224,-13.597631983669096,94417564.46720001,1200,-14.908708978595385,1348,96531991.75680001,-15.391678167838872,24,projection_yz
77258843.7504,-13.599701631264054,94597716.3776,1200,-14.909870510603465,1348,96561587.8144,-15.3920109962175,24,projection_zx
8498570.0352,-11.066900729101665,9178258.6368,600,-12.513364644266392,2852,11107153.510400001,-13.04400693557939,12,projection_xy
8497178.2144,-11.066613653396676,9175832.1664,600,-12.513186817410606,2852,11106612.8384,-13.043954083023351,12,projection_yz
8497030.7584,-11.066578272507524,9175533.158400001,600,-12.513167975896057,2852,11106566.963200001,-13.043949598445636,12,projection_zx
631370835.5584,-15.082506959726015,370683097.90720004,800,-17.19071129244694,259,2535422794.1376,-18.940125976087153,16,projection_xy
570525168.4352,-14.951428753827742,328527328.05120003,800,-17.08068701965695,259,2277740065.5872,-18.823760402823183,16,projection_yz
854894313.472,-15.519507451770068,554374162.0224,800,-17.519781070700706,259,3294545051.6480002,-19.22448862683922,16,projection_zx
6817153.4336,-10.782597026767299,7063806.7712,750,-12.274007671924384,8705,9310059.7248,-12.852381167562882,15,projection_xy
6815561.3184,-10.782161401424627,7060973.1584,750,-12.273754073553981,8705,9309463.3472,-12.852311615969136,15,projection_yz
6817274.2656000005,-10.782634926344802,7064053.3504,750,-12.274026916102429,8705,9310097.408,-12.85238556215679,15,projection_zx
407190136.4224,-15.449157354540976,519592581.5296,1200,-16.714493123289795,708,587043543.4496,-17.351675789654493,24,projection_xy
401455421.8496,-15.411994317923014,502108677.73440003,1200,-16.699093319120344,708,584931921.1008,-17.34776330618508,24,projection_yz
404673737.52320004,-15.432909707215867,511874957.31200004,1200,-16.70776255126278,708,586237660.3648,-17.35018428603759,24,projection_zx
52338491.392000005,-13.2173262086833,66516667.5968,550,-14.487053000881353,939,60501917.696,-14.884422851159748,11,projection_xy
52529466.5728,-13.22579338732347,67037429.760000005,550,-14.491007476609635,939,60554379.264000006,-14.885363891464664,11,projection_yz
52562382.0288,-13.227321073972512,67131821.2608,550,-14.491687596027447,939,60562800.64,-14.885514875707184,11,projection_zx
3966643.4048,-10.234252356809446,4262858.752,700,-11.686057899541446,30409,5148599.9104,-12.209222861993531,14,projection_xy
3966733.1072,-10.234293355281903,4263019.7248,700,-11.68608245230109,30409,5148631.04,-12.209229426580443,14,projection_yz
3966745.3952,-10.234299301496687,4263043.072000001,700,-11.686085815649584,30409,5148637.184,-12.209230722217907,14,projection_zx
221827170.30400002,-13.776690942235952,111346450.43200001,900,-16.055036848112866,6107,665335522.9184,-17.487601778687242,18,projection_xy
206850936.0128,-13.675056565014536,101396421.0176,900,-15.979143726110909,6107,648358448.3328,-17.45953793555988,18,projection_yz
209210022.2976,-13.696311951894248,103401009.9712,900,-15.99145621440163,6107,650041832.2432001,-17.462353264406396,18,projection_zx
121946387.2512,-14.126311248316718,153647146.5984,850,-15.40542234639048,1132,159023890.432,-15.933655935068199,17,projection_xy
122324280.9344,-14.132342435822334,154503020.544,850,-15.408781678755393,1132,159153088.1024,-15.934537674511947,17,projection_yz
122332499.1488,-14.13286051171081,154576761.6512,850,-15.408854620228038,1132,159154765.824,-15.934549119803417,17,projection_zx
1749764.7104,-9.408330100134387,1992195.8912000002,500,-10.797449133365749,6497,2180757.9136,-11.276518642829057,10,projection_xy
1749769.216,-9.40833556925144,1992205.9264,500,-10.797451929105495,6497,2180759.552,-11.276519458540658,10,projection_yz
1749753.2416,-9.408318492121191,1992174.5920000002,500,-10.797442016904824,6497,2180753.8176,-11.276516603547371,10,projection_zx
5768503.7056,-10.516524522744444,5528531.7632,1000,-12.0926579398763,15492,8654317.158400001,-12.773082017317112,20,projection_xy
5768710.9632,-10.51659249279199,5528877.875200001,1000,-12.092696948785559,15492,8654407.2704,-12.773093322351322,20,projection_yz
5769143.091200001,-10.516754799313798,5529704.448,1000,-12.092778277083298,15492,8654551.4496,-12.773111410161217,20,projection_zx
17594661.2736,-12.636790391274147,38968721.408,500,-13.303452275907222,2265,14689920.614400001,-13.347548622079252,10,projection_xy
17592382.2592,-12.636471260193261,38957268.992,500,-13.303311632749956,2265,14689620.7872,-13.34752646153959,10,projection_yz
17587960.2176,-12.636168478343006,38946406.4,500,-13.303038686533327,2265,14688644.300800001,-13.347454285280364,10,projection_zx
6544953.7536,-10.953296171945393,8266439.0656,450,-12.229766455472365,4549,7149031.424000001,-12.565618015094941,9,projection_xy
6545498.521600001,-10.953453465782982,8267636.7360000005,450,-12.229856822761242,4549,7149196.0832,-12.56564302189453,9,projection_yz
